x,y,pts_crs,naip_id,aoi,r,g,b,nir,ndvi,year,month,day_in_year,iceplant,r_avg13,r_entr13,g_avg13,g_entr13,b_avg13,b_entr13,nir_avg13,nir_entr13,ndvi_avg13,ndvi_entr13
-120.18691057327808,34.47715156742803,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,121,119,101,142,0.0798479087452471,2020,5,143,0.0,126.59171,5.5248003,127.98817,5.192115,112.04734,5.461568,145.43195,4.8453875,0.07100592,4.8506336
-120.2249737835157,34.47432141778304,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,102,114,84,160,0.2213740458015267,2020,5,143,0.0,129.59763,5.540671,126.65089,4.919064,113.20119,5.4166093,144.42012,4.886032,0.053254437,4.642275
-120.21865187146416,34.47768577691841,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,141,134,108,161,0.0662251655629139,2020,5,143,0.0,137.3491,5.0646234,126.72781,4.2074757,105.30769,4.700364,155.01775,4.072662,0.0591716,4.0279336
-120.22852266695212,34.4727569659582,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,114,128,95,175,0.2110726643598615,2020,5,143,0.0,126.6213,5.7577443,134.69823,5.53522,111.78698,5.5836945,168.01775,4.577979,0.15384616,4.7474427
-120.20839395573248,34.47590916456602,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,150,143,116,178,0.0853658536585365,2020,5,143,0.0,126.50887,5.454004,124.21302,5.095028,101.66272,5.2080464,165.56213,5.0633693,0.13609467,4.588781
-120.18642765474355,34.47677611873861,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,146,137,114,165,0.0610932475884244,2020,5,143,0.0,125.76331,5.5137815,127.72781,5.1979113,103.76331,5.3135233,162.53255,4.093421,0.13017751,4.6498375
-120.2354256553033,34.47384213761728,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,141,129,111,147,0.0208333333333333,2020,5,143,0.0,141.70415,4.533532,133.85799,3.964331,105.91716,4.562032,152.18343,4.6094503,0.0295858,3.9110675
-120.21973612524172,34.47610640411431,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,112,120,98,163,0.1854545454545454,2020,5,143,0.0,126.90533,4.8809533,117.21302,3.4373744,101.68639,4.1547084,143.73964,4.743042,0.0591716,4.3360534
-120.25169861892432,34.47249374507476,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,116,119,96,161,0.1624548736462094,2020,5,143,0.0,117.27219,5.440273,119.48521,5.1478357,97.53846,5.094967,159.09468,4.401204,0.15384616,4.812214
-120.23397830891284,34.4761781859048,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,85,97,64,177,0.3511450381679389,2020,5,143,0.0,122.15385,5.0898347,104.20119,4.3124924,83.22485,4.7049313,165.54437,4.3840547,0.147929,4.390134
-120.20874356358404,34.47486165764123,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,131,121,92,180,0.157556270096463,2020,5,143,0.0,126.18935,4.50177,120.60947,3.6991622,94.69823,4.1673894,173.77515,3.8722389,0.15384616,3.7114937
-120.18887516085326,34.473918468927934,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,146,144,117,169,0.073015873015873,2020,5,143,0.0,116.66272,5.5190034,120.68047,5.0554347,99.44379,5.386662,165.95267,4.158829,0.18934911,4.635198
-120.2067961270238,34.475547692038425,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,70,88,85,154,0.375,2020,5,143,0.0,120.57988,5.4369597,126.97633,5.3640256,122.7929,5.4004064,147.5858,4.5269647,0.14201184,5.2744417
-120.23163626236465,34.47517585329331,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,97,112,80,173,0.2814814814814815,2020,5,143,0.0,95.15385,5.1391835,105.20119,4.623835,79.75739,4.4725003,168.31952,4.3573246,0.2781065,4.633536
-120.2084999863072,34.47684512944965,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,102,106,92,153,0.2,2020,5,143,0.0,116.39053,5.5820074,123.35503,4.6373987,102.56213,5.525684,161.05917,4.4109554,0.16568047,5.052375
-120.23137124114244,34.47523662136733,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,113,96,90,135,0.0887096774193548,2020,5,143,0.0,114.82249,3.965763,93.91124,4.300986,87.48521,4.240559,145.5503,4.924143,0.112426035,3.7677414
-120.23535850640212,34.47439011966767,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,115,121,93,149,0.1287878787878787,2020,5,143,0.0,119.29586,4.231585,125.99408,4.402612,91.19527,4.357605,155.57396,4.863624,0.13017751,4.0150375
-120.21923914138917,34.474929475393274,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,136,128,107,151,0.0522648083623693,2020,5,143,0.0,135.73373,4.8928113,126.14201,4.1307774,109.14793,4.5790668,148.15976,4.4159193,0.041420117,4.002236
-120.21909049509374,34.47653671369892,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,109,120,93,157,0.1804511278195488,2020,5,143,0.0,115.54438,5.169422,116.66272,4.39309,102.82249,4.9402175,143.7574,5.216723,0.10650887,5.0088134
-120.18899414192202,34.47453472563818,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,144,134,117,154,0.0335570469798657,2020,5,143,0.0,130.70415,5.49049,127.68639,4.754673,109.43787,4.985275,151.74556,5.23999,0.07692308,4.5335083
-120.2212260712433,34.47360559208427,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,129,128,98,154,0.0883392226148409,2020,5,143,0.0,128.08876,5.1736736,124.3787,4.601592,108.85799,5.129852,141.51479,4.7961025,0.04733728,4.431306
-120.22009416309072,34.47615347076498,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,106,116,86,163,0.2118959107806691,2020,5,143,0.0,127.89941,4.9273686,119.45562,3.9946196,103.21893,4.706248,143.64497,4.9649673,0.053254437,4.5925694
-120.23592141476182,34.4741822848929,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,137,132,101,158,0.0711864406779661,2020,5,143,0.0,145.82248,4.9118943,135.33728,4.3619676,105.1716,4.7278657,156.27219,4.0578704,0.03550296,3.788101
-120.233878661765,34.47626510436197,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,123,98,89,152,0.1054545454545454,2020,5,143,0.0,118.9645,4.1796503,98.57397,3.7872663,83.88166,3.8702564,151.87573,4.9770985,0.1183432,3.8710248
-120.23407957862048,34.47608340250788,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,95,94,67,179,0.3065693430656934,2020,5,143,0.0,99.18935,4.7153754,93.89349,4.036808,71.15385,3.702684,175.53255,3.6459281,0.2781065,4.0498214
-120.23176225581496,34.47554597247004,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,88,102,83,171,0.3204633204633205,2020,5,143,0.0,100.68639,5.289718,100.33728,4.5235214,81.83432,4.322089,164.6213,3.9458637,0.24260356,4.590802
-120.18651438770166,34.47714444329953,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,118,132,91,162,0.1571428571428571,2020,5,143,0.0,127.72781,5.4438686,130.17752,4.5271993,110.47337,5.189914,141.4793,5.0309925,0.04733728,4.746126
-120.23894563042754,34.47306359125623,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,61,77,64,160,0.4479638009049774,2020,5,143,0.0,136.24852,5.8617387,134.44379,5.8463817,121.28403,6.007132,156.1361,3.7761912,0.088757396,5.1607456
-120.23216962878917,34.47541847453252,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,108,114,87,154,0.1755725190839694,2020,5,143,0.0,111.39645,4.625972,113.66864,3.927383,92.88757,4.1205893,142.26627,4.935224,0.1183432,4.254828
-120.23377923062246,34.47113281205219,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,141,131,114,151,0.0342465753424657,2020,5,143,0.0,137.92308,5.348693,125.64497,4.878468,110.86391,4.8692794,151.02959,4.5647354,0.04733728,4.1924615
-120.2385528889388,34.47284911972701,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,62,88,64,168,0.4608695652173913,2020,5,143,0.0,120.63905,5.954035,128.42012,5.6232023,111.53846,5.735337,162.3787,4.2670336,0.17751479,5.3064723
-120.23289789627398,34.47592148080389,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,116,88,87,143,0.1042471042471042,2020,5,143,0.0,122.60947,3.9106958,98.54438,4.3276815,90.54438,3.8971963,146.40237,5.0303373,0.082840234,3.4661849
-120.21922318329706,34.47598643587286,EPSG:4326,ca_m_3412039_nw_10_060_20200522,gaviota,112,114,93,157,0.1672862453531598,2020,5,143,0.0,115.61539,4.5840163,115.37278,3.9644418,96.98225,4.4504404,150.08284,4.6016912,0.12426036,4.015726
-120.47012152930756,34.47767877348459,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,59,75,56,158,0.456221198156682,2020,6,159,0.0,62.786983,4.7491493,75.89349,4.080569,56.171597,4.400907,149.84024,5.1996226,0.40828404,4.740534
-120.46322513395012,34.45758191838699,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,89,80,67,112,0.1144278606965174,2020,6,159,0.0,102.13609,4.8645935,86.8284,4.2784,72.57397,4.2996817,122.73965,5.149009,0.088757396,3.641101
-120.46537672125248,34.46654603432371,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,96,85,61,152,0.2258064516129032,2020,6,159,0.0,105.89941,5.464652,91.6213,4.962421,72.16568,4.684803,138.50888,4.985546,0.13017751,4.521094
-120.46756878540474,34.46899850755337,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,96,95,83,124,0.1272727272727272,2020,6,159,0.0,95.18343,5.8567452,95.52663,5.6580257,83.60947,5.576415,123.69823,5.114353,0.147929,5.3117557
-120.4657667639338,34.46811732986766,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,87,88,72,115,0.1386138613861386,2020,6,159,0.0,117.72189,5.502763,104.85207,5.1133823,86.47929,4.8770704,127.49113,5.4371886,0.041420117,4.23559
-120.43780077380988,34.453189335241795,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,64,86,66,163,0.4361233480176211,2020,6,159,0.0,83.45562,5.979298,93.28994,5.6750455,74.12426,5.3918595,155.36095,5.2325916,0.31360948,5.393342
-120.46891271117836,34.48028791353696,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,88,87,68,108,0.1020408163265306,2020,6,159,0.0,79.74556,4.2291484,83.57988,3.6227589,59.118343,4.059519,121.0,5.467674,0.19526628,4.8352766
-120.46645532984152,34.47752705351979,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,84,86,60,128,0.2075471698113207,2020,6,159,0.0,89.14201,4.6646814,87.28403,4.4580274,68.30769,4.652347,119.76923,5.0189486,0.14201184,4.5580916
-120.48625288576928,34.49776017638328,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,94,91,78,106,0.06,2020,6,159,0.0,93.60947,5.1564317,87.47929,4.9483805,75.24852,4.737629,103.93491,5.2056417,0.04733728,4.6408153
-120.46917116108304,34.46762537448048,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,87,93,70,142,0.2401746724890829,2020,6,159,0.0,111.94675,5.182041,102.73373,4.544385,83.92899,4.4413886,129.49112,4.629365,0.07100592,4.2877793
-120.48640022629492,34.497422441556786,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,74,73,69,91,0.103030303030303,2020,6,159,0.0,95.68047,5.123147,88.24261,4.8692164,76.69231,4.179292,102.05917,5.3678503,0.0295858,4.3446765
-120.47598562419792,34.48769317721135,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,45,51,50,93,0.3478260869565217,2020,6,159,0.0,47.568047,4.499082,59.43787,4.5026526,48.5858,4.133529,132.0355,5.4816093,0.46745563,4.718126
-120.47375569760622,34.487771476397086,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,33,43,41,108,0.5319148936170213,2020,6,159,0.0,44.201183,4.364311,53.66864,4.649609,45.85207,3.6828597,133.33728,5.4783835,0.5088757,4.0434976
-120.46504941950124,34.44972803117573,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,116,95,84,129,0.0530612244897959,2020,6,159,0.0,109.19527,4.50625,94.90533,4.3982997,81.23669,4.2631955,134.68048,4.800991,0.10059172,4.0542088
-120.47174136074592,34.4642600995511,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,123,108,94,155,0.1151079136690647,2020,6,159,0.0,108.0355,5.249037,93.21893,4.7967515,77.76331,4.738333,147.29585,4.481116,0.15384616,4.5561457
-120.4721866910626,34.47764039708523,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,113,104,87,129,0.0661157024793388,2020,6,159,0.0,98.63313,5.6484656,93.73965,5.5454965,78.89349,5.139758,121.46154,5.17156,0.112426035,4.8172317
-120.44373414535596,34.45475782395168,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,62,62,52,117,0.3072625698324022,2020,6,159,0.0,62.994083,5.6927447,60.112427,5.5964804,53.93491,4.8340225,93.71597,6.0932856,0.16568047,5.4061284
-120.49371921364214,34.49910904489986,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,74,78,57,130,0.2745098039215686,2020,6,159,0.0,85.17751,4.9562907,85.79881,4.7140727,66.95266,4.498661,118.10059,5.7328515,0.15384616,4.9522614
-120.47235597586554,34.482636414231706,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,90,87,69,101,0.0575916230366492,2020,6,159,0.0,95.27219,4.5453053,89.80473,4.259777,75.27811,4.2620554,98.80473,4.5202904,0.01775148,4.0861526
-120.46353123600784,34.46731907852621,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,98,95,77,118,0.0925925925925925,2020,6,159,0.0,101.26035,5.6098413,94.55029,4.955716,77.49113,4.973668,114.56805,5.008158,0.06508876,4.8742714
-120.49452980829534,34.49778424163357,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,71,69,65,97,0.1547619047619047,2020,6,159,0.0,76.71597,5.163563,79.43195,4.715066,69.12426,4.78438,104.18935,5.410671,0.147929,5.0735283
-120.4755913726006,34.475633752449575,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,115,107,92,146,0.1187739463601532,2020,6,159,0.0,113.33728,5.2278833,107.05325,4.993543,92.04734,5.072824,128.60355,5.522458,0.0591716,4.7408547
-120.4861104361812,34.49706489001102,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,84,84,68,109,0.1295336787564766,2020,6,159,0.0,89.01183,4.8822684,79.14793,4.716758,67.85799,4.276056,107.10059,5.092087,0.088757396,4.4375105
-120.47344074952242,34.47569205591476,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,84,87,69,122,0.1844660194174757,2020,6,159,0.0,66.15385,4.4188285,82.10059,3.9137673,58.840237,4.092365,145.7219,5.365508,0.37278107,4.6402164
-120.49151591789648,34.49349250875411,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,90,90,77,118,0.1346153846153846,2020,6,159,0.0,108.91124,5.072905,103.82249,5.169588,91.17751,5.0545754,116.92899,5.401135,0.041420117,4.759796
-120.45029695180186,34.45796727332675,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,104,87,78,127,0.0995670995670995,2020,6,159,0.0,127.54438,5.7436414,111.84024,5.3303385,90.66272,4.916746,136.92308,4.9417806,0.041420117,4.2420754
-120.49654084958271,34.50131972655098,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,60,72,56,157,0.4470046082949309,2020,6,159,0.0,90.22485,5.3478093,95.78698,5.238736,75.4142,4.9455247,143.78699,5.482722,0.23076923,5.008158
-120.4954352066529,34.495255163416566,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,89,86,80,101,0.0631578947368421,2020,6,159,0.0,98.08284,4.7383575,94.59763,4.5826387,87.69823,4.406926,92.72781,5.4169188,-0.0295858,4.8143516
-120.46988922315104,34.48255829188883,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,81,91,73,123,0.2058823529411764,2020,6,159,0.0,119.33136,5.940674,114.29586,5.762224,99.57397,5.814438,117.02959,5.419718,0.0,4.83608
-120.48526125718888,34.49771271351368,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,72,82,63,133,0.2975609756097561,2020,6,159,0.0,78.12426,5.2157764,77.5858,4.5189176,64.76331,4.767793,111.76331,5.613809,0.16568047,5.265994
-120.44851992798752,34.4560640711249,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,131,111,87,147,0.0575539568345323,2020,6,159,0.0,93.74556,5.7891746,80.63313,5.5498347,68.34911,5.222457,120.78107,5.5634246,0.13017751,4.6795826
-120.44398888793935,34.45925261027471,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,45,74,46,176,0.5927601809954751,2020,6,159,0.0,51.254436,4.997115,67.43787,5.261081,50.029587,4.635389,157.9645,5.3541193,0.52071005,4.870675
-120.46904751356864,34.48015007301749,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,78,86,57,127,0.2390243902439024,2020,6,159,0.0,81.91124,4.244023,82.88757,3.9133992,62.112427,3.9639974,107.07692,5.211871,0.13017751,4.731511
-120.44359697138728,34.45518767246267,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,72,86,58,174,0.4146341463414634,2020,6,159,0.0,101.27219,5.695457,101.50296,5.579356,76.93491,5.4413605,163.07692,4.646536,0.26035503,5.216723
-120.4459399200676,34.458444204897006,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,93,86,76,137,0.1913043478260869,2020,6,159,0.0,104.36095,6.053549,100.88757,5.7537766,85.97041,5.690544,122.53255,5.5114393,0.09467456,5.2500625
-120.46848774520244,34.48051710194809,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,91,95,77,104,0.0666666666666666,2020,6,159,0.0,93.98817,4.293106,92.36095,4.036973,77.64497,4.112555,97.57988,4.263436,0.01775148,4.0401697
-120.46543911068076,34.47333562988716,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,52,64,50,143,0.4666666666666667,2020,6,159,0.0,77.27811,5.72323,82.33728,5.619606,66.89941,5.2253127,145.99408,4.9369287,0.33136094,5.1782403
-120.48854178356623,34.50160441174475,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,75,71,47,165,0.375,2020,6,159,0.0,74.0355,5.0227733,81.1716,4.5717955,51.964497,3.9297528,165.80473,4.55041,0.3846154,4.55507
-120.46497373155223,34.47317452009203,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,93,90,74,106,0.0653266331658291,2020,6,159,0.0,90.23669,4.0441,86.78107,3.9068708,72.40829,4.453034,99.87574,4.414219,0.04733728,3.9513965
-120.44345520031106,34.45362691822808,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,76,78,67,138,0.2897196261682243,2020,6,159,0.0,47.402367,5.1779065,61.100594,5.3512635,52.08284,4.628684,155.9645,5.471104,0.5325444,4.9466934
-120.45048665553593,34.45602399497615,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,126,113,91,164,0.1310344827586207,2020,6,159,0.0,116.65089,5.7842617,105.88166,5.5729847,86.06509,5.415689,162.26036,4.4924564,0.18343195,4.6606536
-120.46501448420652,34.4737703560646,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,83,85,72,109,0.1354166666666666,2020,6,159,0.0,88.79881,4.795435,88.28403,4.237818,75.49113,4.5128922,110.02367,5.0491247,0.10650887,4.5988264
-120.4858891485862,34.49333893155475,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,68,72,56,129,0.3096446700507614,2020,6,159,0.0,80.08876,4.7531815,75.78698,4.413311,62.12426,4.522527,125.60355,5.2090716,0.21893491,4.7717595
-120.46855730638552,34.46805619369461,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,98,97,82,129,0.1365638766519823,2020,6,159,0.0,99.53846,5.9029336,99.52663,5.7589984,85.95266,5.6439853,126.26627,4.77451,0.14201184,5.3485513
-120.46629963594064,34.46237319795452,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,89,86,77,114,0.1231527093596059,2020,6,159,0.0,101.21893,5.2658525,90.59171,4.2259245,77.16568,4.7152214,133.00592,5.1991653,0.13609467,4.474315
-120.482472419912,34.48921178012296,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,47,61,48,151,0.5252525252525253,2020,6,159,0.0,51.236687,4.3306274,64.75148,4.3421683,50.994083,3.7743616,148.97633,4.642441,0.4852071,3.988532
-120.46980421949988,34.47131661650433,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,70,78,62,138,0.3269230769230769,2020,6,159,0.0,98.86391,5.6705027,91.68047,5.012701,74.71006,5.1191177,135.76923,5.2459526,0.1597633,5.163112
-120.46652611700948,34.462010082299535,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,92,80,66,146,0.226890756302521,2020,6,159,0.0,98.30177,4.529566,81.31361,3.912704,62.532543,4.402565,155.26627,4.6808977,0.21893491,3.9761267
-120.49164238114376,34.50257145762574,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,89,81,64,120,0.1483253588516746,2020,6,159,0.0,76.39645,4.959684,78.09467,4.425486,62.846153,4.3166018,121.07101,5.2522626,0.21893491,4.9257684
-120.47860801826224,34.48304150732198,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,92,85,71,121,0.136150234741784,2020,6,159,0.0,84.98817,4.563852,83.21893,4.1674004,71.91124,4.3698792,110.15385,5.08621,0.12426036,4.6580815
-120.46933134280712,34.47075510134955,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,98,86,73,127,0.1288888888888889,2020,6,159,0.0,86.68047,4.7234898,79.95266,4.7293735,65.37278,4.331255,135.12427,5.1222873,0.21301775,4.525741
-120.485913407578,34.49296620883063,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,83,70,59,143,0.2654867256637168,2020,6,159,0.0,98.09467,5.3112984,86.54438,4.7827783,72.54438,4.683506,119.92308,5.391884,0.09467456,4.6868377
-120.46454684331192,34.4689358194179,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,73,78,63,124,0.2588832487309644,2020,6,159,0.0,127.26035,6.030053,121.65089,5.837359,106.85207,5.9690213,132.81657,5.3799815,0.03550296,4.7500167
-120.47874107092298,34.48165954638706,EPSG:4326,ca_m_3412037_nw_10_060_20200607,point_conception,77,69,61,101,0.1348314606741573,2020,6,159,0.0,78.67455,4.6875796,76.9645,4.5761003,67.78107,4.5404415,94.44971,5.390031,0.07692308,4.8522596
